"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Junk Bay","JM3","2017-11-03","1","Surface Water","0.6","0.026","3.8","98","6.7","61","120","0.033","0.01","0.014","8","2.6","32.8","0.2","2.5","5.2","25.6","0.07","0.65","0.69","0.03","3","0.001","1.3"
"Junk Bay","JM3","2017-11-03","1","Middle Water","0.5","0.023","3.7","100","6.8","60","120","0.027","0.009","0.015","8","2.3","32.8","0.25","2.5","5.5","25.5","0.06","0.83","0.87","0.02","2.8","0.001","1.2"
"Junk Bay","JM3","2017-11-03","1","Bottom Water","0.5","0.025","3.2","99","6.7","37","58","0.026","0.009","0.014","8","1.7","32.9","0.25","2.5","5.2","25.5","0.06","0.94","0.98","0.03","3","0.001","1"
"Junk Bay","JM3","2017-12-14","1","Surface Water","0.6","0.012","0.8","87","6.5","<1","5","0.11","0.019","0.018","8","0.7","33","1.3","2","9.6","20.3","0.14","0.09","0.22","0.03","7.3","0","1.2"
"Junk Bay","JM3","2017-12-14","1","Middle Water","0.6","0.011","1","81","6","5","14","0.11","0.02","0.018","8","0.5","33","1.3","2","7.4","20.6","0.14","0.16","0.29","0.07","7.4","0","1.3"
"Junk Bay","JM3","2017-12-14","1","Bottom Water","0.6","0.008","0.9","94","7","1","13","0.11","0.019","0.02","8","0.4","33.1","0.97","2","2.1","20.5","0.14","0.09","0.22","0.03","7.2","0","1.2"
"Junk Bay","JM3","2018-01-12","1","Surface Water","<0.1","0.027","0.9","85","6.9","2","11","0.18","0.016","0.022","8.1","0.4","32.2","1.4","3.5","7.3","16.5","0.22","0.58","0.78","0.03","8.4","<0.001","1.3"
"Junk Bay","JM3","2018-01-12","1","Middle Water","<0.1","0.024","1","80","6.4","2","6","0.18","0.015","0.021","8.1","0.2","32.1","1.4","3.5","7.5","16.5","0.22","0.25","0.45","0.03","5.5","<0.001","1.4"
"Junk Bay","JM3","2018-01-12","1","Bottom Water","<0.1","0.022","0.7","94","7.5","17","30","0.18","0.016","0.022","8.1","0.3","32.2","1.4","3.5","5.6","16.5","0.22","0.15","0.35","0.03","6.2","<0.001","1.3"
"Junk Bay","JM3","2018-02-07","1","Surface Water","0.4","0.035","3.5","95","7.8","1","11","0.064","0.009","0.011","7.7","1.3","32.6","0.48","4","1.8","15","0.11","0.43","0.5","<0.02","2.3","<0.001","0.8"
"Junk Bay","JM3","2018-02-07","1","Middle Water","0.4","0.036","3.6","97","8","3","4","0.066","0.008","0.012","7.7","1.1","32.6","0.5","4","1.9","14.9","0.11","0.67","0.74","<0.02","0.6","<0.001","0.7"
"Junk Bay","JM3","2018-02-07","1","Bottom Water","0.6","0.042","3.3","97","8","3","4","0.065","0.008","0.012","7.7","1.4","32.6","0.51","4","1.8","14.9","0.12","1.3","1.37","<0.02","0.6","<0.001","0.7"
"Junk Bay","JM3","2018-03-14","1","Surface Water","0.5","0.07","2","105","8.2","19","47","0.1","0.016","0.018","8.2","1.5","32.2","0.65","4","3.4","17.9","0.19","0.54","0.66","0.03","8.1","0.003","0.7"
"Junk Bay","JM3","2018-03-14","1","Middle Water","0.6","0.058","1.9","103","8.1","15","25","0.086","0.015","0.013","8.2","1","32.2","0.58","4","6.2","17.8","0.16","0.25","0.35","0.03","4.5","0.003","1.1"
"Junk Bay","JM3","2018-03-14","1","Bottom Water","0.5","0.034","2.4","104","8.1","27","37","0.046","0.011","0.009","8.3","2","32.3","0.64","4","6.3","17.7","0.09","0.93","0.99","<0.02","4.6","0.002","0.8"
"Junk Bay","JM3","2018-04-16","1","Surface Water","0.6","0.062","2.2","80","5.7","170","720","0.02","0.004","0.007","8","0.9","33.7","0.23","3","2.7","22.2","0.09","0.56","0.58","<0.02","3.6","0.002","0.8"
"Junk Bay","JM3","2018-04-16","1","Middle Water","0.6","0.059","1.8","88","6.2","140","310","0.017","0.004","0.007","8","0.9","33.7","0.23","3","2.6","22.6","0.08","0.66","0.68","<0.02","1.5","0.002","0.8"
"Junk Bay","JM3","2018-04-16","1","Bottom Water","0.4","0.042","1.6","89","6.3","18","63","0.004","0.004","0.004","8","1.1","33.9","0.22","3","4.6","22.7","0.05","0.35","0.36","<0.02","2.2","0.002","1.6"
"Junk Bay","JM3","2018-05-07","1","Surface Water","1.1","0.015","12","104","7.1","40","170","<0.002","<0.002","0.006","8.2","2.2","33.5","<0.05","3","3.2","24.9","0.02","0.72","0.72","0.02","1.7","0.001","1.1"
"Junk Bay","JM3","2018-05-07","1","Middle Water","0.7","0.017","11","105","7.2","30","62","<0.002","<0.002","0.008","8.2","3","33.6","0.12","3","3.4","24.6","0.02","1.1","1.1","<0.02","1.6","0.001","1.2"
"Junk Bay","JM3","2018-05-07","1","Bottom Water","0.7","0.017","7.1","101","6.9","12","30","<0.002","<0.002","0.009","8.2","2.7","33.7","<0.05","3","3.5","24.5","0.02","0.97","0.97","<0.02","1.7","0.001","1.2"
"Junk Bay","JM3","2018-06-07","1","Surface Water","0.5","0.11","1","73","4.9","200","3300","0.097","0.018","0.016","8","0.4","30.4","0.39","3","5","27.3","0.23","0.94","1.06","0.02","2.9","0.005","1.7"
"Junk Bay","JM3","2018-06-07","1","Middle Water","0.4","0.099","0.7","66","4.4","60","540","0.11","0.014","0.014","8","0.5","30.9","0.46","3","8","27.4","0.22","0.31","0.43","<0.02","1.4","0.005","1.7"
"Junk Bay","JM3","2018-06-07","1","Bottom Water","0.4","0.092","1.2","76","5","91","290","0.092","0.014","0.014","8","<0.2","31.4","0.38","3","8.9","27.4","0.2","0.86","0.97","0.02","1.5","0.005","1.8"
"Junk Bay","JM3","2018-07-12","1","Surface Water","2.4","0.047","13","106","7.1","4","22","0.068","0.018","0.008","8.2","2.3","30.8","0.14","2.5","3.4","27","0.13","0.45","0.54","<0.02","1.9","0.004","1.6"
"Junk Bay","JM3","2018-07-12","1","Middle Water","1","0.044","3.8","84","5.7","81","150","0.097","0.025","0.01","8.1","2.3","31.4","0.6","2.5","4","25.9","0.17","0.4","0.52","<0.02","1.8","0.002","1"
"Junk Bay","JM3","2018-07-12","1","Bottom Water","0.5","0.033","2","83","5.8","33","72","0.08","0.024","0.017","8","1","32.8","0.76","2.5","4.8","24.4","0.14","0.26","0.36","<0.02","2.5","0.001","1.2"
"Junk Bay","JM3","2018-08-09","1","Surface Water","2.3","0.049","21","124","8.1","3","19","0.042","0.018","0.004","8.3","3.9","29.7","<0.05","3","9.6","28.7","0.11","0.9","0.96","<0.02","0.9","0.005","3.2"
"Junk Bay","JM3","2018-08-09","1","Middle Water","2","0.054","25","132","8.7","2","16","0.064","0.022","0.005","8.2","6.4","30.2","<0.05","3","11","28.1","0.14","0.82","0.91","0.02","1.1","0.005","3.4"
"Junk Bay","JM3","2018-08-09","1","Bottom Water","1.6","0.064","11","90","6.1","23","110","0.079","0.019","0.006","8.1","4.3","32.2","0.44","3","11","25.6","0.16","1","1.1","0.03","1.7","0.003","3"
"Junk Bay","JM3","2018-09-07","1","Surface Water","2.4","0.032","18","113","7.6","64","330","0.13","0.028","0.005","8.4","8.3","30.3","0.46","3","3.9","27.1","0.19","0.5","0.66","0.04","0.9","0.004","2.3"
"Junk Bay","JM3","2018-09-07","1","Middle Water","2.2","0.037","12","139","9.5","68","210","0.15","0.034","0.005","8.3","9.1","30.9","0.53","3","4","25.8","0.22","0.3","0.48","0.02","1","0.003","1.7"
"Junk Bay","JM3","2018-09-07","1","Bottom Water","1","0.023","10","58","4.1","63","310","0.14","0.032","0.009","8.1","3","33.8","1.2","3","4.5","23.2","0.2","0.37","0.54","0.04","1.8","0.001","1.5"
"Junk Bay","JM3","2018-10-18","1","Surface Water","0.3","0.034","0.3","71","4.8","100","620","0.038","0.022","0.013","7.9","1.1","32.3","0.72","3","8","25.3","0.09","0.44","0.5","<0.02","1.7","0.001","1.3"
"Junk Bay","JM3","2018-10-18","1","Middle Water","0.2","0.029","<0.2","68","4.6","45","530","0.035","0.024","0.013","7.9","1.2","32.5","0.71","3","8","26.3","0.09","0.41","0.47","<0.02","1.7","0.001","1.3"
"Junk Bay","JM3","2018-10-18","1","Bottom Water","0.2","0.036","0.3","82","5.5","48","450","0.035","0.024","0.014","7.9","1.3","32.7","0.74","3","7.8","26.3","0.1","0.49","0.55","<0.02","1.7","0.001","1.7"
"Junk Bay","JM3","2018-11-23","1","Surface Water","0.4","0.023","0.8","80","5.6","46","83","0.053","0.052","0.019","7.8","0.4","32.8","0.77","2","4.1","23.6","0.13","0.51","0.62","0.03","2","<0.001","0.8"
"Junk Bay","JM3","2018-11-23","1","Middle Water","0.4","0.027","1","73","5.1","57","120","0.056","0.05","0.019","7.8","0.3","32.9","0.79","2","4.6","23.8","0.13","0.24","0.35","0.02","2.4","<0.001","1"
"Junk Bay","JM3","2018-11-23","1","Bottom Water","0.3","0.018","1","83","5.8","33","54","0.045","0.05","0.016","7.8","<0.2","33","0.79","2","5.9","23.7","0.11","0.23","0.33","0.03","3","<0.001","0.8"
"Junk Bay","JM3","2018-12-01","1","Surface Water","<0.1","0.088","1.8","84","6","37","110","0.023","0.039","0.004","7.8","0.6","32.7","0.75","3","3.1","22.9","0.15","0.24","0.3","<0.02","1.6","0.002","0.8"
"Junk Bay","JM3","2018-12-01","1","Middle Water","<0.1","0.074","0.7","81","5.7","44","220","0.004","0.042","0.005","7.8","1.2","33","0.75","3","2.8","23","0.12","0.17","0.22","<0.02","1.3","0.002","0.8"
"Junk Bay","JM3","2018-12-01","1","Bottom Water","<0.1","0.025","1.4","83","5.9","11","27","<0.002","0.02","0.005","7.8","<0.2","33.1","0.7","3","2.6","23","0.05","0.11","0.13","<0.02","1.5","<0.001","0.7"
"Junk Bay","JM3","2019-01-16","1","Surface Water","0.4","0.018","0.5","92","7.1","29","73","0.16","0.01","0.022","8","0.9","32","1.4","5.2","1.4","18.5","0.19","0.15","0.32","0.04","1.3","<0.001","<0.5"
"Junk Bay","JM3","2019-01-16","1","Middle Water","0.5","0.027","1","95","7.4","32","98","0.16","0.013","0.022","8","0.2","32.1","1.4","5.2","1.6","18.7","0.2","0.21","0.38","0.04","0.5","<0.001","<0.5"
"Junk Bay","JM3","2019-01-16","1","Bottom Water","0.5","0.028","0.9","96","7.4","21","38","0.16","0.01","0.023","8","<0.2","32.2","1.4","5.2","1.6","18.7","0.2","0.19","0.36","0.04","0.6","<0.001","<0.5"
"Junk Bay","JM3","2019-02-16","1","Surface Water","1.7","0.022","6.8","71","5.3","20","25","0.025","0.003","<0.002","8.1","0.6","32.6","0.56","3.2","7","19.8","0.05","0.27","0.3","0.02","0.7","<0.001","2.6"
"Junk Bay","JM3","2019-02-16","1","Middle Water","0.7","0.025","2.6","104","7.9","54","80","0.022","0.004","<0.002","8.1","0.9","32.6","0.54","3.2","8","19.6","0.05","0.37","0.4","0.02","0.7","<0.001","2.4"
"Junk Bay","JM3","2019-02-16","1","Bottom Water","0.6","0.021","1.1","104","7.9","51","77","0.017","0.004","<0.002","8.1","0.9","32.6","0.54","3.2","7.5","19.6","0.04","0.26","0.28","<0.02","0.6","<0.001","2"
"Junk Bay","JM3","2019-03-22","1","Surface Water","0.5","0.12","1.8","58","4.2","80","150","0.062","0.008","0.021","7.8","1.2","33.1","0.4","2.5","7","21.9","0.19","0.45","0.52","0.03","0.6","0.003","1.6"
"Junk Bay","JM3","2019-03-22","1","Middle Water","0.5","0.099","1.8","64","4.6","27","47","0.045","0.006","0.018","7.9","0.6","33.2","0.4","2.5","7.6","21.4","0.15","0.68","0.73","0.02","0.5","0.002","1.4"
"Junk Bay","JM3","2019-03-22","1","Bottom Water","0.4","0.048","1","59","4.3","13","24","0.016","0.002","0.004","7.9","1","33.4","0.36","2.5","7","21.5","0.07","0.49","0.51","<0.02","0.7","0.001","1.2"
"Junk Bay","JM3","2019-04-13","1","Surface Water","0.2","0.02","1","99","7","2","20","0.06","0.002","0.011","8.2","0.5","32.8","0.15","5.4","11","23.3","0.08","0.16","0.22","<0.02","0.1","0.001","3.5"
"Junk Bay","JM3","2019-04-13","1","Middle Water","0.2","0.016","1.4","98","6.9","<1","12","0.059","<0.002","0.011","8.2","<0.2","32.8","0.14","5.4","8.1","23.3","0.08","0.16","0.22","<0.02","0.1","<0.001","2.8"
"Junk Bay","JM3","2019-04-13","1","Bottom Water","0.3","0.017","1.7","99","7","1","20","0.061","0.003","0.011","8.2","<0.2","32.9","0.13","5.4","8.5","23.3","0.08","0.15","0.21","<0.02","0.3","0.001","2.5"
"Junk Bay","JM3","2019-05-16","1","Surface Water","0.6","0.046","1","81","5.5","15","30","0.082","0.011","0.011","7.8","1.3","33","0.37","3.4","8","25.4","0.14","0.3","0.39","0.02","0.7","0.001","1.6"
"Junk Bay","JM3","2019-05-16","1","Middle Water","0.6","0.05","0.8","70","4.8","28","47","0.079","0.01","0.012","7.8","2.4","32.9","0.38","3.4","9","24.8","0.14","0.23","0.32","0.02","0.7","0.001","2.4"
"Junk Bay","JM3","2019-05-16","1","Bottom Water","0.6","0.046","0.7","85","5.8","24","50","0.077","0.011","0.011","7.8","2.1","32.8","0.4","3.4","7.9","24.6","0.13","0.17","0.26","0.03","1","0.001","2.1"
"Junk Bay","JM3","2019-06-05","1","Surface Water","0.3","0.072","0.8","78","5.3","64","150","0.12","0.047","0.013","7.6","0.2","31","1.1","2.5","8.7","26.7","0.24","0.25","0.42","0.04","1.6","0.002","2.4"
"Junk Bay","JM3","2019-06-05","1","Middle Water","0.2","0.052","0.6","61","4.1","65","210","0.086","0.052","0.01","7.6","<0.2","31.3","0.94","2.5","10","26.2","0.19","0.24","0.38","0.03","1.6","0.001","2.2"
"Junk Bay","JM3","2019-06-05","1","Bottom Water","<0.1","0.036","0.7","69","4.7","95","190","0.056","0.056","0.006","7.6","<0.2","32.6","0.84","2.5","7.9","25.6","0.15","0.19","0.3","0.02","1.2","<0.001","1.6"
"Junk Bay","JM3","2019-07-10","1","Surface Water","1.3","0.045","4.9","89","5.8","90","240","0.24","0.038","0.008","8.7","2.6","23.2","2","3.1","1.9","30.7","0.32","0.2","0.48","0.03","18.8","0.011","0.9"
"Junk Bay","JM3","2019-07-10","1","Middle Water","0.6","0.022","2.2","68","4.5","57","150","0.13","0.025","<0.002","8.6","0.6","24.1","1.9","3.1","2.4","29.9","0.18","0.17","0.33","0.03","6.9","0.005","1.2"
"Junk Bay","JM3","2019-07-10","1","Bottom Water","0.7","0.021","0.4","71","4.8","15","44","0.021","0.004","<0.002","8.6","<0.2","27.7","1.1","3.1","6.7","27.8","0.05","0.07","0.1","0.03","4","0.004","1.4"
"Junk Bay","JM3","2019-08-07","1","Surface Water","0.9","0.051","3.1","88","5.8","87","130","0.074","0.018","<0.002","8","1.2","30.7","1","2.4","2.4","28","0.14","0.31","0.4","0.03","12.6","0.003","0.9"
"Junk Bay","JM3","2019-08-07","1","Middle Water","0.4","0.061","1","78","5.2","460","870","0.067","0.021","0.007","8","0.7","31.2","1","2.4","4.2","27.5","0.15","0.2","0.29","0.03","12.9","0.003","1"
"Junk Bay","JM3","2019-08-07","1","Bottom Water","0.4","0.058","0.7","75","5","240","500","0.059","0.02","0.009","8","1.2","31.6","1","2.4","4.3","27.3","0.14","0.12","0.2","0.03","12.8","0.003","0.6"
"Junk Bay","JM3","2019-09-13","1","Surface Water","0.9","0.021","6.8","113","7.2","7","34","0.019","0.009","<0.002","8.3","3.2","31.4","<0.05","3","2.1","29.6","0.05","1.2","1.23","0.03","0.8","0.002","1.1"
"Junk Bay","JM3","2019-09-13","1","Middle Water","0.8","0.034","9.2","105","6.7","47","120","0.024","0.011","0.006","8.3","4.3","31.5","0.12","3","2.8","29.4","0.07","1.5","1.54","0.03","1","0.004","1.2"
"Junk Bay","JM3","2019-09-13","1","Bottom Water","0.6","0.039","9.7","93","6","150","450","0.053","0.019","0.004","8.2","3.7","31.4","0.26","3","4.8","28.9","0.11","1.4","1.47","0.03","1.9","0.004","1.2"
"Junk Bay","JM3","2019-10-09","1","Surface Water","0.4","0.02","6.7","110","7.1","8","32","0.025","0.019","0.008","7.9","0.6","32.7","0.32","3.2","12","28.8","0.06","0.62","0.66","<0.02","6.1","<0.001","2.6"
"Junk Bay","JM3","2019-10-09","1","Middle Water","0.4","0.02","5.4","78","5","13","39","0.008","0.017","<0.002","8","<0.2","32.7","0.35","3.2","11","28.8","0.05","0.42","0.45","0.02","7.2","0.001","2.5"
"Junk Bay","JM3","2019-10-09","1","Bottom Water","0.3","0.032","5.1","94","6.1","14","37","0.017","0.017","<0.002","8","<0.2","32.7","0.4","3.2","11","28.8","0.07","0.46","0.49","0.03","7","0.002","2.6"
"Junk Bay","JM3","2019-11-18","1","Surface Water","0.8","0.073","3","85","5.8","81","160","0.048","0.011","0.013","7.9","2.4","33.2","0.43","4","8.4","25","0.13","1","1.06","0.06","2.5","0.003","1.8"
"Junk Bay","JM3","2019-11-18","1","Middle Water","0.8","0.074","3.1","94","6.4","80","180","0.043","0.011","0.014","7.9","1.3","33.2","0.44","4","8.6","24.8","0.13","0.39","0.44","0.05","2.3","0.003","1.9"
"Junk Bay","JM3","2019-11-18","1","Bottom Water","0.6","0.047","3.3","92","6.3","170","240","0.028","0.008","0.013","7.9","2.6","33.4","0.52","4","15","24.8","0.08","0.96","1","0.05","5.8","0.002","2.9"
"Junk Bay","JM3","2019-12-07","1","Surface Water","0.1","0.036","0.7","90","6.7","8","17","<0.002","0.01","0.005","8.2","2.1","33.6","0.72","2.2","12","20.5","0.05","0.07","0.08","0.08","3.6","0.002","1.7"
"Junk Bay","JM3","2019-12-07","1","Middle Water","0.2","0.027","0.3","92","6.8","8","29","0.026","0.015","0.01","8.2","2.1","33.6","0.73","2.2","12","20.5","0.07","0.13","0.17","0.09","3.7","0.001","1.5"
"Junk Bay","JM3","2019-12-07","1","Bottom Water","0.4","0.03","0.8","92","6.8","17","31","0.026","0.016","0.01","8.1","1.6","33.6","0.71","2.2","14","20.5","0.07","0.07","0.11","0.07","3.5","0.001","2"
"Junk Bay","JM3","2020-01-06","1","Surface Water","0.2","0.044","1","85","6.4","4","15","0.12","0.011","0.017","8.1","0.8","32.4","0.87","2.4","3.4","19.7","0.18","0.52","0.65","0.06","2","0.002","0.8"
"Junk Bay","JM3","2020-01-06","1","Middle Water","0.4","0.047","1","89","6.7","10","70","0.11","0.011","0.017","8.2","0.6","32.4","0.92","2.4","4.4","19.6","0.17","0.45","0.57","0.04","2","0.002","0.9"
"Junk Bay","JM3","2020-01-06","1","Bottom Water","0.3","0.04","1.2","91","6.9","7","27","0.11","0.01","0.015","8.2","0.5","32.4","0.91","2.4","4.5","19.6","0.16","0.44","0.56","0.06","2.9","0.002","0.7"
"Junk Bay","JM3","2020-03-12","1","Surface Water","0.7","0.08","3.3","80","6","390","510","0.039","0.008","0.014","8.3","1.4","32.9","0.64","2.4","3","19.4","0.13","0.29","0.34","0.04","1.5","0.004","0.9"
"Junk Bay","JM3","2020-03-12","1","Middle Water","0.7","0.075","2.3","90","6.9","280","450","0.041","0.007","0.015","8.3","1.3","32.9","0.69","2.4","2.8","19.4","0.12","0.23","0.28","0.04","1.7","0.004","0.8"
"Junk Bay","JM3","2020-03-12","1","Bottom Water","0.6","0.062","1.8","90","6.8","220","280","0.034","0.007","0.014","8.3","1.3","32.9","0.64","2.4","3.2","19.3","0.1","0.3","0.34","0.04","1.7","0.003","0.9"
"Junk Bay","JM3","2020-05-14","1","Surface Water","1.8","0.03","7.4","86","5.9","2","5","0.025","0.003","0.005","8","2.8","32.1","0.06","3","10","25.4","0.06","0.23","0.26","<0.02","0.8","0.001","2.7"
"Junk Bay","JM3","2020-05-14","1","Middle Water","1.8","0.017","9.8","101","6.9","4","18","0.023","0.002","0.005","8","4.8","32.2","<0.05","3","10","25.3","0.04","0.26","0.29","<0.02","1.9","<0.001","2.8"
"Junk Bay","JM3","2020-05-14","1","Bottom Water","1.7","0.019","9.7","109","7.5","6","22","0.024","0.003","0.004","8","3.5","32.3","<0.05","3","11","25.1","0.05","0.12","0.15","<0.02","2.5","<0.001","2.7"
"Junk Bay","JM3","2020-06-12","1","Surface Water","1.6","0.11","5.7","93","6.2","7","120","0.19","0.053","0.006","7.9","2.9","29.8","1.7","2","1.8","27.5","0.35","0.59","0.83","0.03","3.2","0.005","1.3"
"Junk Bay","JM3","2020-06-12","1","Middle Water","1.6","0.052","3.8","94","6.5","42","90","0.13","0.054","0.01","7.9","1.9","32","1.4","2","2.2","25","0.24","0.36","0.54","0.02","2.4","0.002","1"
"Junk Bay","JM3","2020-06-12","1","Bottom Water","0.9","0.023","2.7","79","5.5","37","110","0.085","0.047","0.012","7.9","1.3","33.8","1.2","2","3.1","23.6","0.16","0.56","0.69","0.03","2.9","<0.001","0.8"
"Junk Bay","JM3","2020-07-11","1","Surface Water","2.5","0.086","19","98","6.7","12","76","0.058","0.02","0.005","8.2","4.8","30.6","0.37","2.6","17","25.9","0.16","0.36","0.44","0.06","2.2","0.006","4"
"Junk Bay","JM3","2020-07-11","1","Middle Water","1.5","0.077","14","102","7.2","12","61","0.066","0.024","0.006","8","3.6","33","0.55","2.6","11","23.4","0.17","1.2","1.29","0.06","2.8","0.003","2.6"
"Junk Bay","JM3","2020-07-11","1","Bottom Water","1.5","0.057","9.1","107","7.6","4","45","0.055","0.022","0.009","8","2.7","34.6","0.68","2.6","16","22.1","0.13","0.81","0.89","0.07","5.6","0.002","3.4"
"Junk Bay","JM3","2020-09-12","1","Surface Water","1.1","0.071","2.8","104","6.8","1","42","0.085","0.016","0.015","7.7","0.7","30.9","1.1","2.5","2.4","28.7","0.17","0.32","0.42","<0.02","1.8","0.002","1"
"Junk Bay","JM3","2020-09-12","1","Middle Water","0.9","0.1","2.1","77","5.1","25","81","0.076","0.021","0.014","8.1","<0.2","31.7","1","2.5","2.4","27.8","0.2","0.67","0.77","0.03","2.2","0.006","0.9"
"Junk Bay","JM3","2020-09-12","1","Bottom Water","0.9","0.1","1.4","74","4.9","19","58","0.065","0.021","0.02","7","<0.2","32.5","1.2","2.5","4","26.8","0.19","0.4","0.49","0.04","6.2","<0.001","1"
"Junk Bay","JM3","2020-10-10","1","Surface Water","0.5","0.02","1.3","90","5.9","17","120","0.014","0.004","0.007","8","1.2","32.7","0.62","2","21","27.9","0.04","0.08","0.1","0.09","4.4","0.001","5.2"
"Junk Bay","JM3","2020-10-10","1","Middle Water","0.5","0.02","1.6","77","5.1","30","240","0.004","0.002","0.005","8","1.2","32.7","0.61","2","13","27.9","0.03","0.13","0.14","0.11","4.5","0.001","2.5"
"Junk Bay","JM3","2020-10-10","1","Bottom Water","0.4","0.025","1.4","90","5.9","19","270","0.014","0.004","0.007","8","1.4","32.7","0.6","2","12","27.9","0.04","0.09","0.11","0.07","4.3","0.001","2"
"Junk Bay","JM3","2020-11-07","1","Surface Water","0.9","0.024","6.1","80","5.6","9","16","0.088","0.018","0.013","7.8","1.1","33","0.65","2.9","2.4","24.2","0.13","0.48","0.59","0.05","3.4","<0.001","0.9"
"Junk Bay","JM3","2020-11-07","1","Middle Water","0.8","0.025","6.1","87","6","18","39","0.091","0.019","0.013","7.8","1.3","33","0.71","2.9","3.7","24.1","0.14","0.53","0.64","0.05","3.3","<0.001","1.4"
"Junk Bay","JM3","2020-11-07","1","Bottom Water","0.7","0.024","5.4","97","6.8","20","36","0.094","0.018","0.014","7.8","1.1","32.9","0.74","2.9","2.9","24","0.14","0.23","0.34","0.05","4.1","<0.001","0.8"
"Junk Bay","JM3","2021-02-20","1","Surface Water","0.6","0.048","1.8","71","5.4","1","1","0.043","0.003","0.008","7.8","0.8","32.5","0.49","3.7","9.4","19.2","0.09","0.64","0.69","0.05","4.4","<0.001","1.7"
"Junk Bay","JM3","2021-02-20","1","Middle Water","0.9","0.057","2.9","71","5.4","5","7","0.043","0.002","0.01","7.8","<0.2","32.6","0.45","3.7","7.5","19.2","0.1","0.62","0.67","0.05","2.7","<0.001","1.1"
"Junk Bay","JM3","2021-02-20","1","Bottom Water","0.7","0.058","2.3","75","5.7","10","11","0.041","0.002","0.007","7.8","0.3","32.7","0.46","3.7","8.9","19.2","0.1","0.65","0.69","0.04","3","<0.001","1.4"
"Junk Bay","JM3","2021-03-10","1","Surface Water","0.2","0.08","0.9","68","5.1","64","99","0.033","0.004","0.013","7.7","0.3","32.8","0.61","3","9","19.8","0.12","0.45","0.49","0.05","3.4","0.001","1.4"
"Junk Bay","JM3","2021-03-10","1","Middle Water","0.3","0.073","1.7","68","5.1","70","100","0.042","0.004","0.01","7.7","<0.2","32.8","0.62","3","9.4","19.8","0.12","0.45","0.5","0.06","3.3","0.001","1.9"
"Junk Bay","JM3","2021-03-10","1","Bottom Water","0.1","0.06","1.1","69","5.2","49","79","0.026","0.004","0.009","7.7","<0.2","32.9","0.68","3","14","19.8","0.09","0.36","0.39","0.04","4.9","0.001","2"
"Junk Bay","JM3","2021-04-09","1","Surface Water","0.6","0.048","2.6","64","4.5","19","30","0.028","0.004","0.008","7.5","0.6","33.4","0.36","4.2","1.5","23","0.08","0.28","0.31","0.03","2.5","<0.001","0.5"
"Junk Bay","JM3","2021-04-09","1","Middle Water","0.5","0.038","3.6","67","4.7","8","27","0.021","<0.002","0.011","7.5","1","33.6","0.34","4.2","1.9","23.3","0.06","0.59","0.61","0.03","2.9","<0.001","0.6"
"Junk Bay","JM3","2021-04-09","1","Bottom Water","0.4","0.048","3.8","71","5","13","44","0.015","<0.002","0.009","7.5","<0.2","33.6","0.35","4.2","2","23.3","0.07","0.38","0.4","0.03","3.4","<0.001","0.7"
"Junk Bay","JM3","2021-05-10","1","Surface Water","1.6","0.045","23","73","4.9","2","11","0.022","0.013","0.006","7.6","1.5","32.9","0.49","2.5","17","26.2","0.08","N/A","N/A","N/A","4","<0.001","3.7"
"Junk Bay","JM3","2021-05-10","1","Middle Water","1.4","0.045","18","77","5.2","5","7","0.018","0.004","0.007","7.5","0.4","33.3","0.49","2.5","17","25.6","0.07","N/A","N/A","N/A","2.7","<0.001","3.8"
"Junk Bay","JM3","2021-05-10","1","Bottom Water","1.1","0.043","16","76","5.2","17","33","0.02","0.005","0.007","7.5","0.3","33.7","0.47","2.5","12","25.2","0.07","N/A","N/A","N/A","3.3","<0.001","2.8"
"Junk Bay","JM3","2021-06-05","1","Surface Water","1.7","0.083","21","76","5.2","24","45","0.06","0.018","0.01","7.6","5.2","32","0.28","2","3.4","25.5","0.16","N/A","N/A","N/A","3.3","0.001","1.7"
"Junk Bay","JM3","2021-06-05","1","Middle Water","1.3","0.065","13","79","5.4","28","56","0.051","0.028","0.008","7.5","3.4","33","0.36","2","2.1","24.8","0.14","N/A","N/A","N/A","3.2","<0.001","1"
"Junk Bay","JM3","2021-06-05","1","Bottom Water","0.5","0.039","5.8","62","4.3","17","29","0.04","0.038","0.015","7.4","1.7","33.9","0.6","2","2.3","23.9","0.12","N/A","N/A","N/A","3.9","<0.001","0.8"
